longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
0.207171314741036,0.563230605738576,1,0.061905488580294,0.0837988826815642,0.0283640236553715,0.0784410458806117,0.0844884898139336,113900
0.207171314741036,0.563230605738576,1,0.0428811231497024,0.0521415270018622,0.0238235376552033,0.0532807104094721,0.115908746086261,99700
0.207171314741036,0.563230605738576,1,0.0565135561320515,0.0676598386095593,0.0281117744331399,0.0692320342049005,0.144832485069172,132600
0.20617529880478,0.564293304994687,0.784313725490196,0.0135561320514777,0.0189323401613904,0.00880069508674571,0.0194047031738201,0.131301637218797,107500
0.20617529880478,0.564293304994687,0.941176470588235,0.0286891500076301,0.0377094972067039,0.0169287255808739,0.0391382996217727,0.135156756458532,93800
0.20617529880478,0.564293304994687,1,0.0482221883106974,0.0651769087523277,0.03080243280361,0.0651208682782437,0.0902125487924305,105500
0.20617529880478,0.563230605738576,0.96078431372549,0.0529019787374739,0.0761949099937927,0.0316152358530228,0.0776188126952804,0.0787920166618392,108900
0.20617529880478,0.563230605738576,1,0.0184902589144921,0.0246741154562384,0.0109868550127526,0.0253247821082059,0.0819023185887091,132000
0.20617529880478,0.563230605738576,0.941176470588235,0.0486799938959255,0.069211669770329,0.024103814568794,0.0619963821739845,0.0984469179735452,122300
0.20617529880478,0.563230605738576,1,0.0547077674347627,0.074487895716946,0.0326522604333081,0.0723565203091597,0.100798609674349,115200
0.207171314741036,0.563230605738576,0.92156862745098,0.0488325957576682,0.0633147113594041,0.0286723282603212,0.0549251767801348,0.089447042109764,110400
0.207171314741036,0.562167906482465,0.941176470588235,0.0420418129101175,0.0566418373680944,0.0210487962106561,0.0539384969577372,0.0603508917118385,104900
0.207171314741036,0.562167906482465,0.980392156862745,0.0677297929701409,0.0889199255121043,0.0351747526556238,0.0879789508304555,0.153818568019751,109700
0.207171314741036,0.562167906482465,0.941176470588235,0.0308510097156519,0.0436064556176288,0.0158917010005886,0.0432494655484295,0.0680128549951035,97200
0.207171314741036,0.562167906482465,0.92156862745098,0.0456788239483188,0.0668839230291744,0.0275792482973177,0.0613385956257195,0.0411925352753755,104500
0.20617529880478,0.562167906482465,1,0.0383793682282924,0.0603662321539416,0.0251688668404384,0.0661075481006413,0.0627853408918498,103900
0.20816733067729,0.562167906482465,1,0.0373365888397172,0.0510552451893234,0.019226996272317,0.0506495642164118,0.205521303154439,191400
0.20816733067729,0.562167906482465,1,0.0618037540057989,0.110800744878957,0.0385100479273522,0.114290412761059,0.14412904649591,176000
0.20816733067729,0.562167906482465,1,0.0422961493463554,0.0648665425201738,0.0264301129515962,0.0647919750041112,0.110198480020965,155400
0.20816733067729,0.562167906482465,0.980392156862745,0.0237550231446157,0.048106765983861,0.0144062333585583,0.0407827659924355,0.0541578736845009,150000
0.20816733067729,0.563230605738576,0.941176470588235,0.0180833206165115,0.0311918063314711,0.0128647103338098,0.0309159677684591,0.0362132936097433,118800
0.20816733067729,0.563230605738576,1,0.0241110941553487,0.0311918063314711,0.0130048487906051,0.0323959875020556,0.238920842471138,188800
0.20816733067729,0.562167906482465,1,0.036649880461875,0.048106765983861,0.0184141932229042,0.0478539713862852,0.173280368546641,184400
0.20816733067729,0.562167906482465,1,0.0420672465537413,0.0650217256362508,0.0200397993217299,0.0626541687222496,0.150128963738431,182300
0.20816733067729,0.562167906482465,0.96078431372549,0.0285619817895112,0.0498137802607076,0.0171809748031055,0.0498273310310804,0.105246824181735,142500
0.207171314741036,0.561105207226355,0.823529411764706,0.0255608118419045,0.0482619490999379,0.0155553687042798,0.0414405525407005,0.0851643425607923,137500
0.20816733067729,0.561105207226355,0.764705882352941,0.0158197263339946,0.0301055245189323,0.0117716303708064,0.0261470152935372,0.0310823298988979,187500
0.207171314741036,0.561105207226355,0.764705882352941,0.0240093595808536,0.0580384854127871,0.0195353008772667,0.0577207696102615,0.0879367181142329,112500
0.207171314741036,0.561105207226355,0.392156862745098,0.0227376773996643,0.0701427684667908,0.0205162700748339,0.0718631803979609,0.0290961503979255,171900
0.207171314741036,0.561105207226355,0.823529411764706,0.0474591790019838,0.0706083178150217,0.0296532974578884,0.0667653346489064,0.0692818030096137,93800
0.207171314741036,0.561105207226355,0.784313725490196,0.0818708988249657,0.132216014897579,0.0548221642983267,0.11823713205065,0.0421304533730569,97500
0.207171314741036,0.561105207226355,1,0.0414059718195229,0.0706083178150217,0.0324840942851537,0.0656142081894425,0.0515579095460752,104200
0.20617529880478,0.561105207226355,1,0.0297064957525815,0.0363128491620112,0.0195633285686258,0.0381516197993751,0.076543771810044,87500
0.20617529880478,0.561105207226355,1,0.0239839259372298,0.0375543140906269,0.016059867148743,0.0360138135175136,0.0628543054578558,83100
0.20617529880478,0.561105207226355,1,0.0314359835189989,0.0445375543140906,0.0173491409512598,0.0424272323630982,0.0693645604888209,87500
0.20617529880478,0.561105207226355,1,0.0378198280685691,0.0518311607697083,0.0203200762353205,0.0399605328071041,0.0218824567936994,85300
0.20617529880478,0.561105207226355,1,0.035225596418943,0.0527622594661701,0.0300176574455562,0.0498273310310804,0.0494613867394933,80300
0.205179282868525,0.561105207226355,0.0196078431372549,0.00396764840531054,0.00651769087523277,0.00255051991367471,0.00920901167571123,0.142246313843947,60000
0.205179282868525,0.562167906482465,1,0.028460247215016,0.0325884543761639,0.0154432579388436,0.0305870744943266,0.199514489455318,75700
0.205179282868525,0.561105207226355,0.941176470588235,0.00338267460196348,0.00434512725015518,0.00232629838280221,0.00361782601545798,0.387470517648032,75000
0.205179282868525,0.560042507970245,0.96078431372549,0.0192787018668294,0.0293296089385475,0.0104823565682895,0.0198980430850189,0.0276685838816016,86100
0.204183266932271,0.560042507970245,1,0.0310799125082659,0.0366232153941651,0.0145183441239945,0.025982568656471,0.047661411566737,76100
0.204183266932271,0.560042507970245,0.92156862745098,0.0210081896332469,0.0280881440099317,0.0109027719386754,0.0217069560927479,0.144404904759934,73500
0.204183266932271,0.560042507970245,1,0.0256371127727758,0.0322780881440099,0.0168446425067967,0.0305870744943266,0.0459855726127916,78400
0.204183266932271,0.560042507970245,0.92156862745098,0.0369550841853604,0.0547796399751707,0.0220017377168643,0.054431836868936,0.02108246782803,84400
0.205179282868525,0.558979808714133,1,0.0260694847143802,0.0377094972067039,0.0137055410745817,0.0240092090116757,0.145480751989628,81300
0.204183266932271,0.560042507970245,1,0.0144971768655578,0.0167597765363128,0.00759550435830601,0.013320177602368,0.0932194038702915,85000
0.205179282868525,0.560042507970245,0.882352941176471,0.0711887685029757,0.0997827436374922,0.0510103982734942,0.100312448610426,0.0331236810526751,129200
0.205179282868525,0.560042507970245,0.490196078431373,0.0194821710158197,0.0234326505276226,0.0109027719386754,0.0207202762703503,0.0877229279596144,82500
0.205179282868525,0.560042507970245,0.882352941176471,0.0237295895009919,0.0459342023587834,0.0162280332968973,0.0453872718302911,0.015772196245569,95200
0.205179282868525,0.560042507970245,0.941176470588235,0.0214151279312274,0.0315021725636251,0.015611424086998,0.0248314421970071,0.0862126039640833,75000
0.205179282868525,0.560042507970245,0.882352941176471,0.000254336436237855,0.000465549348230912,0.000420415370385941,0.000986679822397632,0,67500
0.205179282868525,0.560042507970245,0.372549019607843,0.0211862251386134,0.0248292985723153,0.00804394742005101,0.0217069560927479,0.136763630846471,137500
0.20617529880478,0.560042507970245,0.313725490196078,0.0314105498753751,0.0715394165114835,0.0212730177415286,0.0720276270350271,0.0292547688997393,177500
0.20617529880478,0.560042507970245,0.686274509803922,0.0740627702324635,0.0870577281191806,0.0345581434457244,0.0835388916296662,0.134239527730652,102100
0.20617529880478,0.560042507970245,0.352941176470588,0.0306475405666616,0.0375543140906269,0.0201238823958071,0.033876007235652,0.0421511427428587,108300
0.205179282868525,0.560042507970245,0.431372549019608,0.0443308408362582,0.0578833022967101,0.029457103618375,0.0532807104094721,0.020875574130012,112500
0.20617529880478,0.558979808714133,0.725490196078431,0.0173457449514217,0.0271570453134699,0.0095574427534404,0.0253247821082059,0.104239941518048,131300
0.20617529880478,0.560042507970245,0.313725490196078,0.0234498194211303,0.0446927374301676,0.016984780963592,0.0473606314750863,0.0689714624625867,162500
0.207171314741036,0.560042507970245,1,0.00529019787374739,0.0085350713842334,0.0050449844446313,0.00904456503864496,0.0459855726127916,112500
0.20617529880478,0.560042507970245,1,0.00859657154483951,0.0148975791433892,0.00552145519773536,0.0141424107876994,0.0704059254355112,112500
0.20617529880478,0.560042507970245,1,0.00976651915153365,0.0252948479205462,0.00961349813615852,0.0253247821082059,0.0212135005034413,137500
0.20617529880478,0.560042507970245,0.666666666666667,0.0240602268681011,0.0283985102420857,0.0130048487906051,0.0276270350271337,0.0902677204452352,118800
0.20617529880478,0.560042507970245,1,0.0196093392339387,0.0220360024829299,0.0104823565682895,0.018746916625555,0.131611977765824,98200
0.207171314741036,0.560042507970245,0.764705882352941,0.0223307391016837,0.0698324022346369,0.0162280332968973,0.0623252754481171,0.032902994441456,118800
0.207171314741036,0.560042507970245,0.176470588235294,0.0222035708835648,0.0538485412787089,0.0152190364079711,0.0541029435948035,0.017937683618157,162500
0.207171314741036,0.558979808714133,0.176470588235294,0.00261966529324991,0.0063625077591558,0.00341937834580566,0.00624897220851834,0.0325719645246272,137500
0.207171314741036,0.558979808714133,1,0.00628210997507503,0.0119490999379268,0.0110148827041117,0.0138135175135668,0.0512751548254507,500001
0.207171314741036,0.558979808714133,0.294117647058824,0.0252301744747953,0.0606765983860956,0.022338070013173,0.0593652359809242,0.109922621756941,162500
0.20617529880478,0.558979808714133,1,0.00541736609186632,0.0133457479826195,0.0252529499145155,0.0143068574247657,0.0253030992675963,137500
0.20617529880478,0.558979808714133,1,0.00239076250063584,0.00465549348230913,0.0052692059755038,0.00542673902318698,0.0172480379580971,162500
0.207171314741036,0.557917109458023,0.509803921568627,0.0267816267358462,0.0536933581626319,0.0200397993217299,0.0494984377569479,0.147273830705783,187500
0.207171314741036,0.558979808714133,0.745098039215686,0.0435678315275446,0.0965238981998758,0.0371086633593991,0.0766321328728828,0.0929504420628681,179200
0.20816733067729,0.558979808714133,0.686274509803922,0.135485019583906,0.38423339540658,0.0971439782505115,0.381845091267884,0.104115805299237,130000
0.20816733067729,0.561105207226355,0.588235294117647,0.116842158807671,0.206393544382371,0.0573166288292833,0.193882585101135,0.161004675797575,183800
0.20816733067729,0.560042507970245,0.549019607843137,0.00846940332672058,0.0164494103041589,0.00557751058045349,0.0148001973359645,0.103881325774817,125000
0.20816733067729,0.561105207226355,0.411764705882353,0.0935958085355308,0.196927374301676,0.0566439642366658,0.205393849695774,0.0495579371319016,170000
0.20816733067729,0.561105207226355,0.705882352941176,0.0923495599979653,0.168218497827436,0.0514308136438801,0.16099325768788,0.145549716555634,193100
0.209163346613545,0.560042507970245,0.549019607843137,0.118368177425098,0.21927374301676,0.0644917178172034,0.205393849695774,0.13732914028772,257800
0.209163346613545,0.560042507970245,0.529411764705882,0.147616867592451,0.248603351955307,0.0717508898792006,0.246012169051143,0.187431897491069,273400
0.209163346613545,0.560042507970245,0.745098039215686,0.0216694643674653,0.03739913097455,0.0108186888645982,0.0373293866140437,0.181038882222314,237500
0.209163346613545,0.560042507970245,1,0.0547586347220103,0.10862818125388,0.025000700692284,0.100641341884558,0.143418711466049,350000
0.20816733067729,0.560042507970245,0.647058823529412,0.149270054427997,0.296865301055245,0.0752823789904426,0.294030587074494,0.161425359650212,335700
0.210159362549801,0.561105207226355,1,0.0383285009410448,0.0347610180012415,0.0188065809019311,0.0399605328071041,0.305561302602723,313400
0.210159362549801,0.560042507970245,1,0.0514776946945419,0.074643078833023,0.0197875500994983,0.0748232198651538,0.191224948621398,268500
0.209163346613545,0.560042507970245,1,0.0446614782033674,0.0712290502793296,0.0191429131982399,0.0692320342049005,0.184080219583178,259400
0.210159362549801,0.561105207226355,1,0.0884836461671499,0.116387337057728,0.0403879032484094,0.117908238776517,0.234486420876953,275700
0.209163346613545,0.561105207226355,0.529411764705882,0.0848212014853248,0.132526381129733,0.0425180077916982,0.131721756290084,0.234920897642791,225000
0.209163346613545,0.561105207226355,1,0.036166641233023,0.0446927374301676,0.0153311471734073,0.0414405525407005,0.316671494186287,262500
0.209163346613545,0.561105207226355,0.607843137254902,0.0968258812757516,0.170235878336437,0.0505339275203901,0.167900016444664,0.147791064950828,218500
0.209163346613545,0.561105207226355,0.490196078431373,0.100640927819319,0.18544382371198,0.0489363491129236,0.199967110672587,0.174025185859505,255000
0.209163346613545,0.562167906482465,1,0.0603794699628669,0.0865921787709497,0.0262339191120827,0.0851833580003289,0.182652653066854,224100
0.209163346613545,0.562167906482465,0.666666666666667,0.0409735998779185,0.0662631905648665,0.0188346085932902,0.0692320342049005,0.204983379539593,243100
0.209163346613545,0.562167906482465,1,0.0324787629075741,0.0443823711980137,0.0148827041116623,0.0476895247492189,0.182273347953821,231600
0.209163346613545,0.562167906482465,0.529411764705882,0.127676890991403,0.271415270018622,0.0716107514224053,0.272981417530012,0.132653342712514,218500
0.209163346613545,0.562167906482465,1,0.106516099496414,0.171322160148976,0.0499733736932089,0.170366716000658,0.178604433042303,234100
0.211155378486055,0.563230605738576,0.96078431372549,0.0639147464265731,0.0617628801986344,0.0271027775442137,0.0611741489886532,0.369629384422284,327600
0.211155378486055,0.563230605738576,0.901960784313726,0.0807009512182715,0.0702979515828678,0.0306903220381737,0.0795921723400757,0.330126481014055,347600
0.210159362549801,0.562167906482465,0.784313725490196,0.065466198687624,0.0628491620111732,0.0221699038650186,0.061667488899852,0.376277568585261,366100
0.210159362549801,0.564293304994687,0.705882352941176,0.0084439696830968,0.00822470515207945,0.00266263067911096,0.00756454530504851,0.307885408477124,335000
0.211155378486055,0.564293304994687,1,0.0711633348593519,0.063625077591558,0.0296532974578884,0.0661075481006413,0.40299444145598,373600
0.210159362549801,0.563230605738576,1,0.0897044610610916,0.0889199255121043,0.0329045096555397,0.0911034369347147,0.322574861036399,389500
0.210159362549801,0.564293304994687,1,0.0663818098580803,0.0564866542520174,0.0251688668404384,0.0601874691662556,0.46451083433332,391100
0.21215139442231,0.564293304994687,0.529411764705882,0.134416806551707,0.162476722532588,0.0568401580761793,0.15704653839829,0.341864250148274,337300
0.21215139442231,0.563230605738576,0.96078431372549,0.074596876748563,0.0732464307883302,0.0288124667171165,0.078605492517678,0.482758858498504,295200
0.213147410358566,0.563230605738576,0.843137254901961,0.0870339284805941,0.0924891371818746,0.03797752179153,0.0980101956914981,0.38064992207004,292300
0.213147410358566,0.562167906482465,0.764705882352941,0.126888448039066,0.104438237119801,0.0452086661621682,0.107383654004276,0.486510530889229,411500
0.21414342629482,0.563230605738576,0.568627450980392,0.0561829187649423,0.0535381750465549,0.0235712884329718,0.056240749876665,0.383905049585523,311500
0.213147410358566,0.563230605738576,0.647058823529412,0.0772165420418129,0.0758845437616387,0.0318674850752544,0.0814010853478046,0.452055833712639,325900
0.215139442231076,0.563230605738576,0.333333333333333,0.0410753344524137,0.0324332712600869,0.0148546764203033,0.0317382009537905,0.765630818885257,392600
0.21414342629482,0.563230605738576,0.666666666666667,0.072816521694898,0.0712290502793296,0.0299616020628381,0.0726854135832922,0.481945076619633,319300
0.213147410358566,0.562167906482465,0.647058823529412,0.128770537667226,0.122129112352576,0.0455169707671179,0.125801677355698,0.441214603936497,333300
0.215139442231076,0.562167906482465,0.529411764705882,0.0336741441578921,0.0283985102420857,0.0128927380251689,0.0310804144055254,0.531371981076123,335200
0.21414342629482,0.562167906482465,0.490196078431373,0.0403631924309477,0.0344506517690875,0.0151069256425348,0.0345337937839171,0.544895932469897,351200
0.215139442231076,0.562167906482465,0.549019607843137,0.0455007884429523,0.0418994413407821,0.0184422209142633,0.0440716987337609,0.438193955945435,368900
0.215139442231076,0.561105207226355,0.607843137254902,0.0466198687623989,0.0408131595282433,0.0177135009389277,0.0430850189113633,0.539102908925394,365900
0.21414342629482,0.561105207226355,0.705882352941176,0.0312070807263849,0.0279329608938547,0.0116875472967292,0.0287781614865976,0.449483455400615,366700
0.21414342629482,0.561105207226355,0.745098039215686,0.0958339691744239,0.0827126008690254,0.0353709464951372,0.0820588718960697,0.402084109184701,362800
0.21613545816733,0.560042507970245,0.568627450980392,0.00737575665089781,0.00574177529484792,0.00344740603716472,0.00838677849037987,0.404304768210094,483300
0.213147410358566,0.561105207226355,1,0.0603540363192431,0.0515207945375543,0.0227024300008408,0.0573918763361289,0.452062730169239,331400
0.21414342629482,0.560042507970245,0.862745098039216,0.0753344524136528,0.0675046554934823,0.0298214636060428,0.0698898207531656,0.433456090260824,323500
0.213147410358566,0.558979808714133,0.96078431372549,0.0720026450989369,0.0937306021104904,0.0352308080383419,0.0906100970235159,0.165032206452325,216700
0.213147410358566,0.558979808714133,0.725490196078431,0.057276565440765,0.0828677839851024,0.0265702514083915,0.0799210656142082,0.178018234231252,233100
0.213147410358566,0.560042507970245,1,0.0352764637061905,0.0327436374922408,0.0142100395190448,0.0366716000657787,0.326912732238176,296400
0.21215139442231,0.560042507970245,1,0.0500788442952337,0.0518311607697083,0.0213571008156058,0.0504851175793455,0.415290823574847,273700
0.21215139442231,0.558979808714133,1,0.0554707767434763,0.0720049658597145,0.0315591804703047,0.0754810064134188,0.190569785244341,227700
0.21215139442231,0.558979808714133,1,0.0580904420367262,0.0718497827436375,0.0299896297541971,0.0723565203091597,0.174473455538544,199600
0.21215139442231,0.558979808714133,1,0.0691540770130729,0.0837988826815642,0.0331287311864122,0.0845255714520638,0.278816843905601,239800
0.21215139442231,0.560042507970245,1,0.0514268274072944,0.0524518932340161,0.0211048515933743,0.0557474099654662,0.246348326229983,270100
0.21215139442231,0.560042507970245,1,0.0748257795411771,0.0830229671011794,0.0288965497911937,0.0855122512744614,0.334547109695039,302100
0.211155378486055,0.558979808714133,1,0.0516557301999084,0.0752638112973309,0.0219737100255052,0.0753165597763526,0.183473331402326,269500
0.211155378486055,0.560042507970245,1,0.0363955440256371,0.0353817504655493,0.0170688640376692,0.0348626870580497,0.294540764954966,314700
0.21215139442231,0.560042507970245,1,0.0743934075995727,0.0622284295468653,0.0285321898035259,0.0623252754481171,0.528027199624833,390100
0.211155378486055,0.560042507970245,1,0.058828017701816,0.0451582867783985,0.0240477591860758,0.0422627857260319,0.57788168439056,410300
0.210159362549801,0.560042507970245,1,0.0631517371178595,0.0484171322160149,0.0266263067911096,0.0536096036836047,0.438559468145267,352400
0.210159362549801,0.560042507970245,1,0.0378452617121929,0.0367783985102421,0.0176854732475686,0.0419338924518994,0.381394739382905,287300
0.211155378486055,0.560042507970245,1,0.0715194058700849,0.0564866542520174,0.0245242299391799,0.0577207696102615,0.483310575026551,348700
0.210159362549801,0.560042507970245,1,0.0531817488173356,0.085195530726257,0.0256453375935424,0.0792632790659431,0.155018551468256,243800
0.210159362549801,0.558979808714133,1,0.022534208250674,0.0259155803848541,0.0100058858151854,0.0286137148495313,0.116860457097143,211500
0.209163346613545,0.558979808714133,1,0.0530291469555929,0.0789882060831782,0.0334650634827209,0.0800855122512745,0.173445883505055,218400
0.210159362549801,0.560042507970245,1,0.0638638791393255,0.0777467411545624,0.0292889374702206,0.0850189113632626,0.218969393525607,269900
0.209163346613545,0.560042507970245,0.882352941176471,0.0821506689048273,0.129422718808194,0.038397937161916,0.122677191251439,0.187935338822913,218800
0.209163346613545,0.558979808714133,0.803921568627451,0.104735744442749,0.165114835505897,0.0479834076067154,0.1667488899852,0.167901132398174,225000
0.209163346613545,0.558979808714133,0.823529411764706,0.0600742662393815,0.122749844816884,0.0380055494828891,0.118566025324782,0.113308781947835,250000
0.209163346613545,0.558979808714133,0.784313725490196,0.037362022483341,0.0726256983240223,0.0296813251492475,0.0677520144713041,0.0767023903118578,171400
0.209163346613545,0.558979808714133,0.549019607843137,0.0627193651762551,0.133923029174426,0.0373328848902716,0.126952803815162,0.0615853574433456,193800
0.210159362549801,0.557917109458023,0.509803921568627,0.0414568391067704,0.0761949099937927,0.0327363435073853,0.0703831606643644,0.125336202259279,125000
0.209163346613545,0.557917109458023,0.862745098039216,0.0453736202248334,0.0814711359404097,0.0412567616805404,0.0754810064134188,0.0880884401594461,97500
0.209163346613545,0.557917109458023,0.96078431372549,0.0159468945521135,0.0290192427063935,0.0207124639143474,0.032067094227923,0.147991062192246,125000
0.209163346613545,0.557917109458023,1,0.0340047815250013,0.0605214152700186,0.030353989741865,0.0595296826179905,0.115936331912663,138800
0.209163346613545,0.558979808714133,0.686274509803922,0.0426267867134646,0.0938857852265673,0.046021469211581,0.0891300772899194,0.119336285016758,116700
0.209163346613545,0.558979808714133,0.823529411764706,0.0595655933669057,0.100248292985723,0.0478432691499201,0.105739187633613,0.0793437331898871,151800
0.210159362549801,0.558979808714133,1,0.0252810417620428,0.0352265673494724,0.0204041593093977,0.0373293866140437,0.122053488917394,127000
0.210159362549801,0.558979808714133,1,0.0404140597181952,0.0577281191806331,0.031250875865355,0.0568985364249301,0.114232907132315,128600
0.210159362549801,0.558979808714133,1,0.0402868915000763,0.0616076970825574,0.0281117744331399,0.0549251767801348,0.112750168963187,140600
0.210159362549801,0.558979808714133,0.901960784313726,0.0519863675670176,0.0910924891371819,0.0339135065444659,0.0909389902976484,0.146846250396546,182700
0.211155378486055,0.558979808714133,1,0.0302660359123048,0.0446927374301676,0.0215532946551193,0.0420983390889656,0.129887863615674,146900
0.210159362549801,0.558979808714133,1,0.0458059921664378,0.0650217256362508,0.0369404972112447,0.0657786548265088,0.169452835133308,122800
0.210159362549801,0.558979808714133,0.941176470588235,0.0721298133170558,0.116076970825574,0.0415930939768491,0.1111659266568,0.139577385139515,169300
0.211155378486055,0.558979808714133,1,0.0198636756701765,0.0283985102420857,0.0135934303091454,0.0304226278572603,0.0991434600902057,126600
0.211155378486055,0.558979808714133,0.980392156862745,0.0403886260745714,0.064090626939789,0.0265141960256734,0.0642986350929124,0.0967503896497979,127900
0.211155378486055,0.558979808714133,0.96078431372549,0.044356274479882,0.074332712600869,0.0321197342974859,0.0680809077454366,0.120694886967076,123500
0.211155378486055,0.558979808714133,1,0.0317920545297319,0.0462445685909373,0.0235712884329718,0.0458806117414899,0.130549923449332,111900
0.211155378486055,0.557917109458023,0.823529411764706,0.151609949641386,0.208410924891372,0.12231284509095,0.202269363591515,0.116674252768927,112800
0.211155378486055,0.557917109458023,1,0.0452973192939621,0.0611421477343265,0.0464138568906079,0.0675875678342378,0.167983889877381,107900
0.211155378486055,0.557917109458023,0.568627450980392,0.0253573426929142,0.0408131595282433,0.0282519128899353,0.0430850189113633,0.0955504062012938,137500
0.210159362549801,0.557917109458023,0.745098039215686,0.0373111551960934,0.0667287399130975,0.0409484570755907,0.0638052951817135,0.11475014137736,105500
0.210159362549801,0.557917109458023,0.901960784313726,0.0348440917645862,0.0611421477343265,0.0345861711370834,0.0496628843940141,0.112074316216328,95500
0.210159362549801,0.557917109458023,1,0.0170914085151839,0.0277777777777778,0.0180498332352364,0.0274625883900674,0.198280023723811,116100
0.210159362549801,0.557917109458023,0.823529411764706,0.0413042372450277,0.0581936685288641,0.0359034726309594,0.0585430027955928,0.120984538144301,112200
0.209163346613545,0.557917109458023,0.980392156862745,0.0044000203469149,0.00651769087523277,0.00630623055578912,0.00888011840157869,0.110350202066178,75000
0.209163346613545,0.557917109458023,0.745098039215686,0.0116740424233176,0.0198634388578523,0.0105944673337257,0.0200624897220852,0.0758679190631854,112500
0.209163346613545,0.557917109458023,1,0.022890279261407,0.0366232153941651,0.0236273438156899,0.0371649399769775,0.215521165225307,125000
0.20816733067729,0.558979808714133,0.372549019607843,0.0603031690319955,0.120732464307883,0.0464138568906079,0.111001480019734,0.0822747272451415,115000
0.21215139442231,0.555791710945802,1,0.00989368736965258,0.0197082557417753,0.0144903164326354,0.0225291892780793,0.0791161501220673,95000
0.21215139442231,0.555791710945802,1,0.0288671855129966,0.0465549348230912,0.0241878976428712,0.0424272323630982,0.144142839409112,96400
0.211155378486055,0.555791710945802,1,0.0195076046594435,0.031812538795779,0.0170688640376692,0.0299292879460615,0.142763548088992,72000
0.211155378486055,0.556854410201913,1,0.0119538125031792,0.0225015518311608,0.0115474088399339,0.020555829633284,0.147791064950828,71300
0.211155378486055,0.556854410201913,1,0.0218729335164556,0.0332091868404718,0.0277754421368312,0.0348626870580497,0.17419070081792,80800
0.21215139442231,0.556854410201913,0.96078431372549,0.0487817284704207,0.0820918684047176,0.0426581462484935,0.0782765992435455,0.0681852664101185,128800
0.211155378486055,0.556854410201913,0.823529411764706,0.0360649066585279,0.0730912476722533,0.0421256201126713,0.0718631803979609,0.0988882911959835,112500
0.211155378486055,0.556854410201913,1,0.025026705325805,0.0398820608317815,0.0281678298158581,0.0417694458148331,0.0678956152328933,119400
0.211155378486055,0.556854410201913,0.843137254901961,0.0594638587924106,0.127870887647424,0.0787578127189663,0.123334977799704,0.0759299871725907,118100
